"VehicleID","StyleID","FranchiseID","StockNumber","VIN","NewUsed","StockDate","CreateDate","UpdateDate","vYear","vMake","vModel","vTrim","vTrimExtended","vType","vDoors","vMileage","vInternetPrice","BaseListPrice","vExteriorColor","vInteriorColor","vEngine","vDisplacement","vTransmission","SID","Updated","FranchiseSource","Photo_URL","vDescription"
2466803,"100274089","0","5.00221","2G1WH52K149433751","U",2007-09-19 00:00:00,2007-09-19 00:00:00,2007-12-17 13:52:16,"2004","CHEVROLET","IMPALA","LS","SEDAN 4 DOOR","MEDIUM LEVEL MIDSIZE CAR","4","58337",13955,"15995","WHITE","Not Given","6","3.8L V6  SFI OHV","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/2G1WH52K149433751_1.jpg||http://vehimages.carpod.net/images/2G1WH52K149433751_2.jpg||http://vehimages.carpod.net/images/2G1WH52K149433751_3.jpg||http://vehimages.carpod.net/images/2G1WH52K149433751_4.jpg||http://vehimages.carpod.net/images/2G1WH52K149433751_5.jpg||http://vehimages.carpod.net/images/2G1WH52K149433751_6.jpg||http://vehimages.carpod.net/images/2G1WH52K149433751_7.jpg||http://vehimages.carpod.net/images/2G1WH52K149433751_8.jpg||http://vehimages.carpod.net/images/2G1WH52K149433751_9.jpg","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,3.8L V6  SFI OHV,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2478129,"100757492","0","5.00243","2G1WT58N379102271","U",2007-09-20 00:00:00,2007-09-20 00:00:00,2007-12-17 13:52:16,"2007","CHEVROLET","IMPALA","LT","SEDAN 4 DOOR","MEDIUM LEVEL MIDSIZE CAR","4","27750",16755,"18955","WHITE","Not Given","6","3.5L V6  SFI","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/2G1WT58N379102271_1.jpg||http://vehimages.carpod.net/images/2G1WT58N379102271_2.jpg||http://vehimages.carpod.net/images/2G1WT58N379102271_3.jpg||http://vehimages.carpod.net/images/2G1WT58N379102271_4.jpg||http://vehimages.carpod.net/images/2G1WT58N379102271_5.jpg||http://vehimages.carpod.net/images/2G1WT58N379102271_6.jpg||http://vehimages.carpod.net/images/2G1WT58N379102271_7.jpg||http://vehimages.carpod.net/images/2G1WT58N379102271_8.jpg||http://vehimages.carpod.net/images/2G1WT58N379102271_9.jpg||http://vehimages.carpod.net/images/2G1WT58N379102271_10.jpg","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,3.5L V6  SFI,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2976489,"100155756","0","7.100547","2G1WX15K939179132","U",2007-11-28 00:00:00,2007-11-28 00:00:00,2007-12-17 13:52:39,"2003","CHEVROLET","MONTE CARLO","SS","COUPE","MEDIUM LEVEL MIDSIZE CAR","UNKNOWN","76499",17995,"10995","YELLOW","Not Given","6","3.8L V6  MPI OHV  12V","A","451280",False,"RamDMSi","","MEDIUM LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,3.8L V6  MPI OHV  12V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2965791,"","0","4061","2G2WP522341210477","U",2007-11-27 00:00:00,2007-11-27 00:00:00,2007-12-17 13:51:40,"2004","PONTIAC","GRAND PRIX","GT","SEDAN 4 DOOR","SPECIALTY LEVEL MIDSIZE CAR","4","66843",10922,"11995","MAROON","Not Given","6","3.8L V6  SFI","A","451280",False,"RamDMSi","","SPECIALTY LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,3.8L V6  SFI,6CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2622117,"100398513","0","103049","2G2WP522951204880","U",2007-10-11 00:00:00,2007-10-11 00:00:00,2007-12-17 13:51:18,"2005","PONTIAC","GRAND PRIX"," ","SEDAN 4 DOOR","SPECIALTY LEVEL MIDSIZE CAR","4","41624",12995,"14995","WHITE","Not Given","6","3.8L V6  SFI","A","451280",False,"RamDMSi","","SPECIALTY LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,3.8L V6  SFI,6CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
3091590,"0","0","W3252","2G2WP552081101931","U",2007-12-11 00:00:00,2007-12-11 00:00:00,2007-12-17 13:52:06,"2008","PONTIAC","GRAND PRIX"," ","SEDAN 4 DOOR","SPECIALTY LEVEL MIDSIZE CAR","4","29886",18995,"19995","BLACK","Not Given","6","3.8L V6  SFI","A","451280",False,"RamDMSi","","SPECIALTY LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,3.8L V6  SFI,6CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2920373,"100709366","0","W3234","2GCEK13M471611300","U",2007-11-18 00:00:00,2007-11-18 00:00:00,2007-12-17 13:52:05,"2007","CHEVROLET","SILVERADO","K1500","CREW PICKUP","FULLSIZE PICKUP","UNKNOWN","12739",28995,"31995","SILVER","Not Given","8","5.3L V8  SFI","A","451280",False,"RamDMSi","","FULLSIZE PICKUP,AUTO TRANS,OPTIONAL:A,4X4,5.3L V8  SFI,8CYL,ABS STANDARDPOW STEERING,"
2781373,"12306","0","4040","2GCEK19R7V1258955","U",2007-10-31 00:00:00,2007-10-31 00:00:00,2007-12-17 13:51:38,"1997","CHEVROLET","GMT-400","K1500","CLUB CAB PICKUP","FULLSIZE PICKUP","UNKNOWN","137652",9995,"9995","GREEN","Not Given","8","5.7L V8  MPI OHV","M","451280",True,"RamDMSi","","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,5.7L V8  MPI OHV,8CYL,ABS STANDARDPOW STEERING,"
2614439,"100761593","0","5.00299","2G2WP552871101402","U",2007-10-10 00:00:00,2007-10-10 00:00:00,2007-12-17 13:52:19,"2007","PONTIAC","GRAND PRIX"," ","SEDAN 4 DOOR","SPECIALTY LEVEL MIDSIZE CAR","4","30069",14855,"16995","RED","Not Given","6","3.8L V6  SFI","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/2G2WP552871101402_1.jpg||http://vehimages.carpod.net/images/2G2WP552871101402_2.jpg||http://vehimages.carpod.net/images/2G2WP552871101402_3.jpg||http://vehimages.carpod.net/images/2G2WP552871101402_4.jpg||http://vehimages.carpod.net/images/2G2WP552871101402_5.jpg||http://vehimages.carpod.net/images/2G2WP552871101402_6.jpg||http://vehimages.carpod.net/images/2G2WP552871101402_7.jpg||http://vehimages.carpod.net/images/2G2WP552871101402_8.jpg||http://vehimages.carpod.net/images/2G2WP552871101402_9.jpg","SPECIALTY LEVEL MIDSIZE CAR,AUTO TRANS,OPTIONAL:U,FWD,3.8L V6  SFI,6CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2466764,"100275075","0","W3182","2GCEC19VX41170507","U",2007-09-19 00:00:00,2007-09-19 00:00:00,2007-12-17 13:51:59,"2004","CHEVROLET","SILVERADO","C1500","4 DOOR EXT CAB PK","FULLSIZE PICKUP","4","46848",16995,"16995","PLATINUM","Not Given","8","4.8L V8  MPI","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/2GCEC19VX41170507_1.jpg||http://vehimages.carpod.net/images/2GCEC19VX41170507_2.jpg||http://vehimages.carpod.net/images/2GCEC19VX41170507_3.jpg||http://vehimages.carpod.net/images/2GCEC19VX41170507_4.jpg||http://vehimages.carpod.net/images/2GCEC19VX41170507_5.jpg||http://vehimages.carpod.net/images/2GCEC19VX41170507_6.jpg||http://vehimages.carpod.net/images/2GCEC19VX41170507_7.jpg||http://vehimages.carpod.net/images/2GCEC19VX41170507_8.jpg||http://vehimages.carpod.net/images/2GCEC19VX41170507_9.jpg","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,RWD,4.8L V8  MPI,8CYL,ABS STANDARDAIR COND,POW STEERING,"
2844560,"100368864","0","1.03413","2GTEC13T541371495","U",2007-11-08 00:00:00,2007-11-08 00:00:00,2007-12-17 13:51:19,"2004","GMC","SIERRA","C1500","CREW PICKUP","FULLSIZE PICKUP","UNKNOWN","86476",19995,"19995","BLACK","Not Given","8","5.3L V8  MPI","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/2GTEC13T541371495_1.jpg||http://vehimages.carpod.net/images/2GTEC13T541371495_2.jpg||http://vehimages.carpod.net/images/2GTEC13T541371495_3.jpg||http://vehimages.carpod.net/images/2GTEC13T541371495_4.jpg||http://vehimages.carpod.net/images/2GTEC13T541371495_5.jpg||http://vehimages.carpod.net/images/2GTEC13T541371495_6.jpg||http://vehimages.carpod.net/images/2GTEC13T541371495_7.jpg||http://vehimages.carpod.net/images/2GTEC13T541371495_8.jpg||http://vehimages.carpod.net/images/2GTEC13T541371495_9.jpg","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,RWD,5.3L V8  MPI,8CYL,ABS STANDARDAIR COND,POW STEERING,"
2170532,"100810083","0","1.03254","2GTEK13M071576769","U",2007-08-02 00:00:00,2007-08-02 00:00:00,2007-12-17 13:51:17,"2007","GMC","SIERRA","K1500","CREW PICKUP","FULLSIZE PICKUP","UNKNOWN","11680",28777,"34995","BLUE","Not Given","8","5.3L V8  SFI","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/2GTEK13M071576769_1.jpg||http://vehimages.carpod.net/images/2GTEK13M071576769_2.jpg||http://vehimages.carpod.net/images/2GTEK13M071576769_3.jpg||http://vehimages.carpod.net/images/2GTEK13M071576769_4.jpg||http://vehimages.carpod.net/images/2GTEK13M071576769_5.jpg||http://vehimages.carpod.net/images/2GTEK13M071576769_6.jpg||http://vehimages.carpod.net/images/2GTEK13M071576769_7.jpg||http://vehimages.carpod.net/images/2GTEK13M071576769_8.jpg||http://vehimages.carpod.net/images/2GTEK13M071576769_9.jpg","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,5.3L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2824411,"4332","0","W3171","2GTEK19K5N1526372","U",2007-11-06 00:00:00,2007-11-06 00:00:00,2007-12-17 13:52:03,"1992","GMC","SIERRA","K1500","CLUB CAB PICKUP","FULLSIZE PICKUP","UNKNOWN","114650",6000,"6000","RED","Not Given","8","5.7L V8  TPI","M","451280",False,"RamDMSi","","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,5.7L V8  TPI,8CYL,ABS STANDARDPOW STEERING,"
3133963,"4781","0","5.00410","2GTEK19R1V1546714","U",2007-12-16 00:00:00,2007-12-16 00:00:00,2007-12-17 13:52:26,"1997","GMC","SIERRA","K1500","CLUB CAB PICKUP","FULLSIZE PICKUP","UNKNOWN","134276",11955,"12995","WHITE","Not Given","8","5.7L V8  FI","M","451280",False,"RamDMSi","","FULLSIZE PICKUP,MANUAL TRANS,OPTIONAL:A,4X4,5.7L V8  FI,8CYL,ABS STANDARDPOW STEERING,"
2080229,"100558400","0","1.03227","2GTEK63N061136653","U",2007-07-19 00:00:00,2007-07-19 00:00:00,2007-12-17 13:51:16,"2006","GMC","SIERRA","K1500 DENALI","CREW PICKUP","FULLSIZE PICKUP","UNKNOWN","50309",26354,"31995","WHITE","Not Given","8","6.0L V8  SFI","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/2GTEK63N061136653_1.jpg||http://vehimages.carpod.net/images/2GTEK63N061136653_2.jpg||http://vehimages.carpod.net/images/2GTEK63N061136653_3.jpg||http://vehimages.carpod.net/images/2GTEK63N061136653_4.jpg||http://vehimages.carpod.net/images/2GTEK63N061136653_5.jpg||http://vehimages.carpod.net/images/2GTEK63N061136653_6.jpg||http://vehimages.carpod.net/images/2GTEK63N061136653_7.jpg||http://vehimages.carpod.net/images/2GTEK63N061136653_8.jpg||http://vehimages.carpod.net/images/2GTEK63N061136653_9.jpg","FULLSIZE PICKUP,AUTO TRANS,OPTIONAL:U,AWD,6.0L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2939633,"100003009","0","5.00366","2GTFK69U221348001","U",2007-11-21 00:00:00,2007-11-21 00:00:00,2007-12-17 13:52:21,"2002","GMC","SIERRA","K1500 DENALI","4 DOOR EXT CAB PK","FULLSIZE PICKUP","4","87503",20955,"21990","SILVER","Not Given","8","6.0L V8  MPI","A","451280",False,"RamDMSi","","FULLSIZE PICKUP,AUTO TRANS,OPTIONAL:U,AWD,6.0L V8  MPI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
3067725,"948","0","1.03456","2HGEJ661XYH556380","U",2007-12-07 00:00:00,2007-12-07 00:00:00,2007-12-17 13:51:22,"2000","HONDA","CIVIC","SE","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","86690",9995,"9995","SILVER","Not Given","4","1.6L L4  PFI SOHC 16V","A","451280",False,"RamDMSi","","BASIC ECONOMY CAR,AUTO TRANS,OPTIONAL:U,FWD,1.6L L4  PFI SOHC 16V,4CYL,N,AIR COND,POW STEERING,"
2920368,"11937","0","1.03435","2HGEJ8548XH574429","U",2007-11-18 00:00:00,2007-11-18 00:00:00,2007-12-17 13:51:20,"1999","HONDA","CIVIC","EX","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","156840",6995,"6995","SILVER","Not Given","4","1.6L L4  PFI      16V","M","451280",True,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  PFI      16V,4CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
1970125,"100469779","0","7.100525","2HGES15525H579538","U",2007-06-29 00:00:00,2007-06-29 00:00:00,2007-12-17 13:52:36,"2005","HONDA","CIVIC","LX","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","41275",13157,"17995","GRAY","Not Given","4","1.7L L4  PFI SOHC 16V","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/2HGES15525H579538_1.jpg||http://vehimages.carpod.net/images/2HGES15525H579538_2.jpg||http://vehimages.carpod.net/images/2HGES15525H579538_3.jpg||http://vehimages.carpod.net/images/2HGES15525H579538_4.jpg||http://vehimages.carpod.net/images/2HGES15525H579538_5.jpg||http://vehimages.carpod.net/images/2HGES15525H579538_6.jpg||http://vehimages.carpod.net/images/2HGES15525H579538_7.jpg||http://vehimages.carpod.net/images/2HGES15525H579538_8.jpg||http://vehimages.carpod.net/images/2HGES15525H579538_9.jpg","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.7L L4  PFI SOHC 16V,4CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
2576370,"100653377","0","U2184","2HGFG11856H508048","U",2007-10-04 00:00:00,2007-10-04 00:00:00,2007-12-17 13:52:29,"2006","HONDA","CIVIC","EX","COUPE","BASIC ECONOMY CAR","UNKNOWN","15642",18995,"18995","GRAY","Not Given","4","1.8L L4  MPI SOHC 16V","M","451280",True,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:U,FWD,1.8L L4  MPI SOHC 16V,4CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2862520,"11107","0","U2236","2HKRL1860YH552755","U",2007-11-10 00:00:00,2007-11-10 00:00:00,2007-12-17 13:52:31,"2000","HONDA","ODYSSEY (U.S.)","ODYSSEY EX","SPORT VAN","PASSENGER MINIVAN","UNKNOWN","131039",8966,"8995","GRAY","Not Given","6","3.5L V6  PFI SOHC","A","451280",False,"RamDMSi","","PASSENGER MINIVAN,AUTO TRANS,OPTIONAL:U,FWD,3.5L V6  PFI SOHC,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2518317,"100350759","0","W3195","2HNYD18624H553816","U",2007-09-26 00:00:00,2007-09-26 00:00:00,2007-12-17 13:52:00,"2004","ACURA","MDX","TOURING","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","85142",23995,"24995","BLACK","Not Given","6","3.5L V6  PFI SOHC","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/2HNYD18624H553816_1.jpg||http://vehimages.carpod.net/images/2HNYD18624H553816_2.jpg||http://vehimages.carpod.net/images/2HNYD18624H553816_3.jpg||http://vehimages.carpod.net/images/2HNYD18624H553816_4.jpg","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,3.5L V6  PFI SOHC,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2929198,"100350759","0","5.00356","2HNYD186X4H520529","U",2007-11-20 00:00:00,2007-11-20 00:00:00,2007-12-17 13:52:21,"2004","ACURA","MDX","TOURING","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","95763",23855,"24995","BLUE","Not Given","6","3.5L V6  PFI SOHC","A","451280",False,"RamDMSi","","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,3.5L V6  PFI SOHC,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
823119,"100814606","0","60156","2S3DA217476101700","N",2006-10-31 00:00:00,2006-10-31 00:00:00,2007-12-17 13:52:35,"2007","SUZUKI","XL7","AWD","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","3",25279,"26484","MAJESTIC SILVER","Not Given","6","3.6L V6  SFI DOHC 24V","A","451280",True,"RamDMSi","","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,4X4,3.6L V6  SFI DOHC 24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
1125319,"100814606","0","70015","2S3DA217576105884","N",2007-01-16 00:00:00,2007-01-16 00:00:00,2007-12-17 13:52:35,"2007","SUZUKI","XL7","AWD","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","8",26480,"26480","BIEGE","Not Given","6","3.6L V6  SFI DOHC 24V","U","451280",False,"RamDMSi","","SPORT UTILITY VEHICLE,OPTIONAL:U,AWD,3.6L V6  SFI DOHC 24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
952505,"100814606","0","70004","2S3DA217976105029","N",2006-12-05 00:00:00,2006-12-05 00:00:00,2007-12-17 13:52:35,"2007","SUZUKI","XL7","AWD","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","120",26484,"26484","WHITE WATER PEARL","Not Given","6","3.6L V6  SFI DOHC 24V","U","451280",False,"RamDMSi","","SPORT UTILITY VEHICLE,OPTIONAL:U,AWD,3.6L V6  SFI DOHC 24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2310787,"0","0","7.70036","2S3DA217976127788","N",2007-08-24 00:00:00,2007-08-24 00:00:00,2007-12-17 13:52:37,"2007","SUZUKI","XL7","AWD","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","25",26599,"26599","BLACK","Not Given","6","3.6L V6  SFI DOHC 24V","A","451280",True,"RamDMSi","","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,3.6L V6  SFI DOHC 24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2310788,"0","0","7.70037","2S3DA317676122540","N",2007-08-24 00:00:00,2007-08-24 00:00:00,2007-12-17 13:52:37,"2007","SUZUKI","XL7","LUXURY AWD","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","11",26849,"26849","PEARL WHITE","Not Given","6","3.6L V6  SFI DOHC 24V","U","451280",False,"RamDMSi","","SPORT UTILITY VEHICLE,OPTIONAL:U,AWD,3.6L V6  SFI DOHC 24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2310789,"0","0","7.70038","2S3DA517576113064","N",2007-08-24 00:00:00,2007-08-24 00:00:00,2007-12-17 13:52:37,"2007","SUZUKI","XL7","LUXURY AWD","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","7",29299,"29299","WHITE","Not Given","6","3.6L V6  SFI DOHC 24V","A","451280",True,"RamDMSi","","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,3.6L V6  SFI DOHC 24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
779303,"100814613","0","70155","2S3DA917676101805","N",2006-10-19 00:00:00,2006-10-19 00:00:00,2007-12-17 13:52:38,"2007","SUZUKI","XL7","LIMITED PLATINUM AWD","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","11",,"32384","DARK CRANBERRY MET","Not Given","6","3.6L V6  SFI DOHC 24V","A","451280",True,"RamDMSi","","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,3.6L V6  SFI DOHC 24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
901384,"100814613","0","60166","2S3DA917976104360","N",2006-11-18 00:00:00,2006-11-18 00:00:00,2007-12-17 13:52:35,"2007","SUZUKI","XL7","LIMITED PLATINUM AWD","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","13",30776,"32384","MAJESTIC SILVER","Not Given","6","3.6L V6  SFI DOHC 24V","A","451280",True,"RamDMSi","","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,3.6L V6  SFI DOHC 24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2227614,"0","0","7.70035","2S3DB117376127857","N",2007-08-11 00:00:00,2007-08-11 00:00:00,2007-12-17 13:52:37,"2007","SUZUKI","XL7"," ","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","12",23649,"23649","BLACK","Not Given","6","3.6L V6  SFI DOHC 24V","U","451280",False,"RamDMSi","","SPORT UTILITY VEHICLE,OPTIONAL:U,FWD,3.6L V6  SFI DOHC 24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
3133966,"12015","0","U2285","2T1BA02E3TC146028","U",2007-12-16 00:00:00,2007-12-16 00:00:00,2007-12-17 13:52:35,"1996","TOYOTA","COROLLA"," ","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","151606",0,"29999","WHITE","Not Given","4","1.6L L4  FI","M","451280",False,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.6L L4  FI,4CYL,O,"
2539808,"100773491","0","7.100578","2T1BR32E77C784072","U",2007-09-28 00:00:00,2007-09-28 00:00:00,2007-12-17 13:52:38,"2007","TOYOTA","COROLLA (U.S.)","COROLLA CE/LE/S","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","22171",14995,"15995","SILVER","Not Given","4","1.8L L4  FI  DOHC 16V","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/2T1BR32E77C784072_1.jpg||http://vehimages.carpod.net/images/2T1BR32E77C784072_2.jpg||http://vehimages.carpod.net/images/2T1BR32E77C784072_3.jpg||http://vehimages.carpod.net/images/2T1BR32E77C784072_4.jpg||http://vehimages.carpod.net/images/2T1BR32E77C784072_5.jpg||http://vehimages.carpod.net/images/2T1BR32E77C784072_6.jpg||http://vehimages.carpod.net/images/2T1BR32E77C784072_7.jpg||http://vehimages.carpod.net/images/2T1BR32E77C784072_8.jpg||http://vehimages.carpod.net/images/2T1BR32E77C784072_9.jpg","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.8L L4  FI  DOHC 16V,4CYL,O,AIR COND,POW STEERING,"
2149144,"100610396","0","5.00106","2T2HA31U56C089061","U",2007-07-31 00:00:00,2007-07-31 00:00:00,2007-12-17 13:52:11,"2006","LEXUS","RX330","RX 330","WAGON 4 DOOR","SPORT UTILITY VEHICLE","4","30327",34855,"38355","BLACK","Not Given","6","3.3L V6  SFI      24V","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/2T2HA31U56C089061_1.jpg||http://vehimages.carpod.net/images/2T2HA31U56C089061_2.jpg||http://vehimages.carpod.net/images/2T2HA31U56C089061_3.jpg||http://vehimages.carpod.net/images/2T2HA31U56C089061_4.jpg","SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,3.3L V6  SFI      24V,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
3131436,"100785846","0","9215","3A4FY58B07T608355","U",2007-12-16 00:00:00,2007-12-16 00:00:00,2007-12-17 13:51:51,"2007","CHRYSLER","PT CRUISER","TOURING ED","SPORT VAN","MINI SPORT UTILITY VEHICLE","UNKNOWN","5768",14433,"14495","SILVER","Not Given","4","2.4L L4  FI  DOHC 16V","M","451280",False,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,FWD,2.4L L4  FI  DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2466737,"100785847","0","G277","3A4FY58B27T619342","N",2007-09-19 00:00:00,2007-09-19 00:00:00,2007-12-17 13:51:45,"2007","CHRYSLER","PT CRUISER","TOURING ED","SPORT VAN","MINI SPORT UTILITY VEHICLE","UNKNOWN","35",19690,"19690","BLACK","Not Given","4","2.4L L4  FI  DOHC 16V","M","451280",True,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,FWD,2.4L L4  FI  DOHC 16V,4CYL,N,AIR COND,POW STEERING,POW WINDOWS,"
3131435,"100785846","0","9216","3A4FY58B57T608349","U",2007-12-16 00:00:00,2007-12-16 00:00:00,2007-12-17 13:51:51,"2007","CHRYSLER","PT CRUISER","TOURING ED","SPORT VAN","MINI SPORT UTILITY VEHICLE","UNKNOWN","8969",14422,"14495","SILVER","Not Given","4","2.4L L4  FI  DOHC 16V","M","451280",False,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,FWD,2.4L L4  FI  DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2781375,"0","0","H060","3A8FY48B08T117911","N",2007-10-31 00:00:00,2007-10-31 00:00:00,2007-12-17 13:51:47,"2008","CHRYSLER","PT CRUISER"," ","SPORT VAN","MINI SPORT UTILITY VEHICLE","UNKNOWN","5",17480,"17480","WHITE","Not Given","4","2.4L L4  SFI DOHC 16V","M","451280",True,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,FWD,2.4L L4  SFI DOHC 16V,4CYL,N,POW STEERING,POW WINDOWS,"
2622123,"100593363","0","W3207","3A4FY58B96T368348","U",2007-10-11 00:00:00,2007-10-11 00:00:00,2007-12-17 13:52:01,"2006","CHRYSLER","PT CRUISER","TOURING ED","SPORT VAN","MINI SPORT UTILITY VEHICLE","UNKNOWN","26456",12995,"12995","WHITE","Not Given","4","2.4L L4  FI  DOHC 16V","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/3A4FY58B96T368348_1.jpg||http://vehimages.carpod.net/images/3A4FY58B96T368348_2.jpg||http://vehimages.carpod.net/images/3A4FY58B96T368348_3.jpg||http://vehimages.carpod.net/images/3A4FY58B96T368348_4.jpg||http://vehimages.carpod.net/images/3A4FY58B96T368348_5.jpg||http://vehimages.carpod.net/images/3A4FY58B96T368348_6.jpg||http://vehimages.carpod.net/images/3A4FY58B96T368348_7.jpg||http://vehimages.carpod.net/images/3A4FY58B96T368348_8.jpg","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,FWD,2.4L L4  FI  DOHC 16V,4CYL,O,AIR COND,POW STEERING,POW WINDOWS,"
2466707,"0","0","1.80019","3A8FY48B78T100507","N",2007-09-19 00:00:00,2007-09-19 00:00:00,2007-12-17 13:51:18,"2008","CHRYSLER","PT CRUISER"," ","SPORT VAN","MINI SPORT UTILITY VEHICLE","UNKNOWN","5",16610,"16610","BLACK","Not Given","4","2.4L L4  SFI DOHC 16V","M","451280",True,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,FWD,2.4L L4  SFI DOHC 16V,4CYL,N,POW STEERING,POW WINDOWS,"
